ad,adx,adxr,apo,aroon_down,aroon_up,aroonosc,atr,bbands_lower,bbands_upper,bop,cci,cdl2crows,cdl3blackcrows,cdl3inside,chikou_span,cmo,dema,donchian_lower,donchian_upper,dx,ema,ht_trendline,kama,kijun_sen,ma,macd,macdext,macdext_signal,macdfix,macdfix_signal,macdsignal,mama_fast,mama_slow,mavp,mfi,midpoint,midprice,minus_di,minus_dm,mom,obv,plus_di,plus_dm,ppo,psar,roc,rocp,rocr,rocr100,rsi,sarext,senkou_span_a,senkou_span_b,sma,stoch_slowd,stoch_slowk,stochf_fastd,stochf_fastk,stochrsi_fastd,stochrsi_fastk,t3,tema,tenkan_sen,trima,trix,ultosc,willr,wma
-54299.496850688796,22.959780176124127,27.042008939456988,-76.56474358974447,64.28571428571429,14.285714285714286,50.0,186.31260451889557,26676.600717024132,26959.906282975924,-0.7585772436518726,61.9877353261879,0,0,0,28260.0,-12.628837158101103,26767.62330210814,26538.66,27262.45,11.564110497987953,27018.641706569153,26955.317702336186,26946.84656184957,27084.33,27005.91733333333,-111.23370958223677,-76.56474358975538,-220.01470797720685,-106.9479294820012,-148.7259501770598,-155.21660058494035,26864.27149197047,26896.40015891936,27005.91733333333,39.93857778906572,26808.78,26842.5,16.63063597414493,433.78959444080095,82.60000000000218,-115855.55863000001,20.97996774747322,547.2365407255821,-0.2844667389812059,26795.19102343467,0.30841967030461603,0.0030841967030460805,1.0030841967030462,100.30841967030462,43.68558142094945,-30244.0,27679.7175,27806.55,27005.91733333333,42.38242381090235,36.12399973332573,58.794202898550814,53.789565217391456,89.34087872475722,81.32568506220085,27230.584836777576,26677.52028390404,26907.5,26909.711875000175,-0.04044072969153767,43.45905830802902,-46.210434782608544,26880.59133333331
-53898.530645886014,21.645675835044422,26.893504550789384,-47.46070512820734,57.142857142857146,7.142857142857143,50.0,179.75956133897444,26680.675978613282,26963.13302138677,-0.12488104049911543,6.514920449507274,0,0,0,28330.82,-13.638984260176043,26763.069437683876,26538.66,27130.0,4.5623194010082395,27007.921596467917,26944.79923137973,26941.295830563584,27025.309999999998,26981.32933333333,-104.49527063124333,-47.46070512821825,-186.71587606837662,-100.42586160487554,-139.06593246262292,-145.07233459420095,26863.681917371945,26895.582202880676,26981.32933333333,43.18662416839844,26824.695,26842.5,18.42956303705174,463.8046234093152,-22.520000000000437,-117026.27101000001,20.191583079205483,508.14821638804057,-0.17647441396178398,27130.0,-0.08379534883721229,-0.0008379534883721093,0.9991620465116279,99.91620465116279,43.180507869911985,-30244.0,27668.735,27870.25,26981.32933333333,38.63795720623994,34.978585204739,57.642318840579854,51.73565217391297,85.74747667175711,75.91674495307056,27194.11162900945,26684.54794080365,26907.5,26886.44287500018,-0.04181859083646211,43.3749454320244,-48.26434782608703,26870.69215053761
-53526.80984451983,20.6673052337518,26.876542190453023,-19.35141025640769,50.0,0.0,50.0,174.13459267190498,26687.039031561166,26968.49596843889,0.2770022770022671,30.696120638944862,0,0,0,28450.69,-10.382862369774566,26762.95023088727,26555.0,27130.0,7.948487416947724,26999.698267663534,26937.22909446269,26937.5842365896,27008.025,26956.26733333333,-95.79301480774302,-19.351410256418603,-154.34966524216685,-92.06959479342913,-129.66666492878417,-135.21647063690938,26864.52082150335,26894.805668346242,26956.26733333333,50.77733075298987,26824.695,26907.5,17.665962334445425,430.67572173722124,59.54000000000087,-115703.70961,20.716812350558346,505.05191521746696,-0.07200809275148604,27123.18,0.22199089367553881,0.0022199089367553712,1.0022199089367554,100.22199089367554,44.80856881511272,-30244.0,27643.2425,27870.25,26956.26733333333,35.88014393963729,36.53784688084721,49.816270965640776,43.92359550561778,80.23713729715213,83.46898187618504,27159.029320095928,26697.075912458204,26907.5,26867.16445833351,-0.0429787719886221,49.33503379567718,-56.07640449438222,26864.184451612877
-53354.09675756135,19.758818246837222,26.45279049644957,0.7983333333359042,42.85714285714286,35.714285714285715,7.142857142857143,162.93640748105466,26686.881814607164,26969.353185392894,0.11866359447011754,37.54765846096608,0,0,0,28680.09,-10.132658727182754,26763.592256028274,26555.0,27130.0,7.948487416947729,26992.13837942718,26941.790515302127,26934.07526769463,27008.025,26930.636333333332,-87.71901933568006,0.7983333333249902,-122.83712250712577,-84.30919707150315,-120.59517135732797,-125.71698037666351,26865.42078042818,26894.071046148292,26930.636333333332,49.03545958493129,26824.695,26907.5,17.53151851287497,399.9131701845626,175.6899999999987,-114946.56335000001,20.559150550400634,468.9767784162193,0.0029728196772705875,27116.4964,0.6578467006379984,0.006578467006379966,1.00657846700638,100.657846700638,44.93367063640862,-30244.0,27641.2575,27870.25,26930.636333333332,40.65368867464871,50.44463393835999,46.68192151115452,44.38651685393268,80.91047900686698,83.34571019134539,27125.43172945318,26709.64065130249,26938.620000000003,26852.581625000177,-0.043933523152905885,48.555345386643964,-55.61348314606732,26859.42655913976
-54344.69007494599,19.149271985134657,25.922399543492773,9.719038461542368,35.714285714285715,28.571428571428573,7.142857142857143,156.67023551812213,26686.98737047999,26969.78762952007,-0.39941497141334376,15.883761894319013,0,0,0,28750.75,-13.222670930150793,26760.896786849782,26555.0,27130.0,11.225170583001317,26983.127516238328,26946.327923148732,26929.65967039594,26935.33,26908.75633333333,-82.79074346058405,9.719038461531454,-92.6924358974409,-79.51285589558393,-112.37870826497917,-117.13173299344763,26858.94539021409,26885.289632164742,26908.75633333333,44.00852027299535,26824.695,26907.5,16.930371641279738,371.3479437428081,73.90000000000146,-116234.42028,21.211907544081097,465.2584371007739,0.03620006618140546,27109.946472,0.2759669392353725,0.002759669392353716,1.0027596693923537,100.27596693923537,43.3886645349246,-30244.0,27516.762499999997,27795.504999999997,26908.75633333333,45.80836148853715,50.44260364640433,41.9812734082398,37.6337078651688,79.37966068200011,71.32428997846995,27093.352827493873,26716.333880051487,26889.29,26842.296250000178,-0.04472651390945437,47.7583317427768,-62.3662921348312,26854.38356989245
-53932.399081627525,18.939787595119075,25.687025156493164,30.456217948718404,28.571428571428573,21.42857142857143,7.142857142857143,156.69593298111334,26688.413477640686,26977.182522359377,0.295421257084632,46.73739511744175,0,0,0,28713.71,-7.099132577572581,26764.71302334665,26555.0,27130.0,16.216490524916498,26977.691547448758,26940.10332289349,26928.452670928917,26935.33,26891.784999999996,-74.28464990076827,30.456217948711128,-63.94982193732843,-71.36721301719444,-104.17640921542223,-108.56231637491176,26860.941620703383,26884.680931878207,26891.784999999996,44.01313092002597,26824.695,26907.5,15.718481194671647,344.8230906183218,36.86999999999898,-113560.2338,21.80317740652645,478.3056915935746,0.11345891254829901,27103.52754256,0.13725709180254508,0.0013725709180254255,1.0013725709180255,100.13725709180254,46.45043371121371,-30244.0,27439.98,27629.945,26891.784999999996,51.17881697889924,52.64921335193346,43.36029962546826,48.06067415730314,83.27245885348879,95.1473763906511,27062.8722531167,26731.680431609733,26877.14,26835.62095833351,-0.04532028078318984,48.77052104549921,-51.93932584269685,26853.745741935458
-52257.84042561868,19.532184740040805,25.617067491647386,58.42032051282149,21.42857142857143,14.285714285714286,7.142857142857143,158.90265205389096,26671.86860132948,27014.318398670577,0.7723226184764694,220.78989521870085,0,0,0,29235.38,9.381088323758489,26786.702287447042,26555.0,27130.0,27.233347624023306,26981.953383097225,26922.367771169353,26931.119592629588,26900.555,26879.999999999996,-55.21640395047871,58.42032051281058,-35.72098290599105,-53.29382015761439,-93.99989140386066,-97.89313389002515,26952.34581035169,26901.59715149658,26879.999999999996,53.23021236832707,26875.29,26907.5,14.393038114900996,320.19286985987026,112.97000000000116,-110782.53057,25.166396447331906,559.8609993368918,0.21768148525071127,27097.2369917088,0.4194828371105519,0.004194828371105522,1.0041948283711055,100.41948283711055,54.69054416187924,-30244.0,27439.98,27629.945,26879.999999999996,55.178224966668466,62.442857901667686,55.43745318352066,80.61797752808988,88.82388878970698,100.0,27034.220600524728,26772.384554051423,26935.0,26832.258458333512,-0.04558963127582194,50.96548033490017,-19.382022471910112,26863.549935483843
-52258.536208042395,21.154230611048767,26.09051274859511,68.35499999999956,100.0,7.142857142857143,92.85714285714286,167.4331769071846,26665.25342075409,27068.84857924597,0.39665145690367826,303.50969340937655,0,0,0,29240.51,19.541147327608662,26820.80131133741,26555.0,27293.33,42.24082693415228,26993.062842252242,26898.371956115596,26934.362555050102,26915.995000000003,26872.13433333333,-30.840810639561823,68.35499999999229,-9.955562678071551,-30.204059544998017,-81.24072503208814,-84.48266923993249,26962.436019834106,26903.11812320502,26872.13433333333,69.29975020457077,26966.36,26989.165,12.684034656020405,297.3219505841652,285.3500000000022,-104327.29317,31.236381730689665,732.200927955687,0.2545626600094167,26789.0,1.0620124456618862,0.010620124456618911,1.0106201244566189,101.06201244566189,59.77057366380434,-30244.0,27321.315,27511.28,26872.13433333333,62.805980427249516,73.32587002814746,68.59987407041969,77.12097052586591,98.38245879688367,100.0,27007.693209966776,26828.913669687467,27041.165,26832.460666666848,-0.04546939065183109,54.67246364552302,-22.87902947413409,26881.23703225804
-50348.63763557898,22.660416062699017,25.989259495726024,75.60179487178902,92.85714285714286,0.0,92.85714285714286,167.84866427095713,26647.342028761752,27139.06197123831,0.4720346320346253,228.54143533042497,0,0,0,29839.99,26.145970449233257,26862.24051409126,26685.0,27293.33,42.24082693415228,27008.731045977904,26885.48314643817,26938.96716717571,26924.165,26879.46333333333,-4.868698380134447,75.60179487178175,11.10820512819555,-5.577189593444928,-66.10801794435949,-68.55987506797288,26976.110218842397,26904.94292559595,26879.46333333333,78.66314827397127,27044.195,27020.285000000003,11.74887720600421,276.084668399582,363.5699999999997,-99811.25758,28.933413008261947,679.9008616731379,0.2813601301787195,26799.0866,1.352952012012354,0.013529520120123463,1.0135295201201235,101.35295201201235,63.07298522461663,-30244.0,27226.865,27416.83,26879.46333333333,72.56907253983435,81.93848968968801,82.40867631268621,89.48708088410271,99.99999999999996,100.0,26983.590304532292,26893.93784841284,27041.165,26837.239083333512,-0.04493876236494332,55.578838798718536,-10.512919115897283,26904.70707526879
-40648.74697792315,25.869354806554327,26.800407601723336,119.84628205127592,100.0,0.0,100.0,212.0037596801745,26470.44907103198,27424.897928968086,0.7800564871122907,295.1018256955731,0,0,0,29550.98,55.58678834281927,26976.623331426974,26685.0,27980.0,67.58555847667334,27062.945817205135,26886.75871427512,26991.091160782104,27267.5,26907.033666666666,64.4467593545196,119.846282051265,32.93165242164226,59.83393028888531,-40.91962829771053,-41.958548183474385,27412.585109421198,27031.853471552262,26907.033666666666,82.31523507687781,27350.765,27384.5,8.637459183648991,256.364334942469,906.5,-85264.93779000001,44.65643562205451,1325.426514410771,0.44540003009637025,26808.971468,3.3645652083543753,0.033645652083543656,1.0336456520835438,103.36456520835438,77.79339417140963,-30244.0,27200.615,27416.83,26907.033666666666,79.34344497972363,82.76597522133551,85.20464294130225,89.00587741393798,99.99999999999996,100.0,26962.852841137996,27062.56191311962,27384.5,26847.766291666845,-0.04346356294476772,67.19879032267832,-10.994122586062023,26967.261698924707
