open_time,Open,High,Low,Close,Volume,Close_time,Quote_volume,Count,Taker_buy_volume,Taker_buy_quote_volume,Ignore,open_time_converted,close_time_converted
1704240000000,44946.91,45410.91,44862.11,45262.69,4750.68596,1704254399999,214685701.8647519,192132,2111.46135,95408638.3634707,0,2024-01-03 00:00:00,2024-01-03 03:59:59.999
1704254400000,45262.7,45384.84,44940.93,45011.77,4691.11517,1704268799999,212059728.4882941,177168,2193.42521,99152269.402909,0,2024-01-03 04:00:00,2024-01-03 07:59:59.999
1704268800000,45011.77,45500.0,43500.0,43702.88,13237.52778,1704283199999,591986412.9700865,467869,5794.82559,259196319.69779888,0,2024-01-03 08:00:00,2024-01-03 11:59:59.999
1704283200000,43702.89,43716.0,40750.0,43000.01,35484.1521,1704297599999,1501608148.731566,1070151,17330.18951,733627108.6087366,0,2024-01-03 12:00:00,2024-01-03 15:59:59.999
1704297600000,43000.01,43567.92,42000.0,42596.67,16895.34192,1704311999999,724424429.2885025,541788,8556.20714,366975637.215916,0,2024-01-03 16:00:00,2024-01-03 19:59:59.999
1704312000000,42596.66,42966.27,42518.7,42845.23,6135.7288,1704326399999,262340142.4010314,208933,3117.88282,133305229.6624832,0,2024-01-03 20:00:00,2024-01-03 23:59:59.999
1704326400000,42845.23,43220.56,42613.77,43102.8,5488.13855,1704340799999,235508699.5170956,202297,2617.70788,112325511.5267103,0,2024-01-04 00:00:00,2024-01-04 03:59:59.999
1704340800000,43102.79,43273.08,42756.97,42763.08,5443.39629,1704355199999,234500564.01194513,229597,2412.51533,103944751.9544716,0,2024-01-04 04:00:00,2024-01-04 07:59:59.999
1704355200000,42763.08,43233.81,42616.28,43176.32,6746.40949,1704369599999,289821653.7323238,291681,3149.03678,135305312.5402932,0,2024-01-04 08:00:00,2024-01-04 11:59:59.999
1704369600000,43176.33,44329.99,43097.06,44051.1,11599.01023,1704383999999,506197358.73971754,438640,6024.98162,262922672.56406233,0,2024-01-04 12:00:00,2024-01-04 15:59:59.999
1704384000000,44051.1,44437.5,43777.86,43956.48,9399.52176,1704398399999,413991311.9048287,334627,4515.48788,198903397.110467,0,2024-01-04 16:00:00,2024-01-04 19:59:59.999
1704398400000,43956.48,44729.58,43890.9,44151.1,9361.58702,1704412799999,415075771.5877241,323102,4886.1711,216673622.1430086,0,2024-01-04 20:00:00,2024-01-04 23:59:59.999
1704412800000,44151.1,44284.0,42450.0,43465.21,11721.50264,1704427199999,510733655.15033966,420972,5577.45743,243020776.3115649,0,2024-01-05 00:00:00,2024-01-05 03:59:59.999
1704427200000,43465.21,43926.0,43187.89,43777.47,4949.61031,1704441599999,215887954.1115983,246256,2508.13192,109415711.9890339,0,2024-01-05 04:00:00,2024-01-05 07:59:59.999
1704441600000,43777.48,44324.8,43433.0,43771.34,7055.63723,1704455999999,309990253.9791087,336389,3527.53808,154984816.7978611,0,2024-01-05 08:00:00,2024-01-05 11:59:59.999
1704456000000,43771.34,44110.07,43100.0,43500.01,10044.2804,1704470399999,439370834.6795265,478180,5005.38678,218999503.3612772,0,2024-01-05 12:00:00,2024-01-05 15:59:59.999
1704470400000,43500.01,43808.07,43100.46,43600.0,7460.07613,1704484799999,324206822.25417554,308961,3806.09627,165415535.4760744,0,2024-01-05 16:00:00,2024-01-05 19:59:59.999
1704484800000,43600.0,44357.46,43580.51,44145.11,6844.14656,1704499199999,300764404.1939668,274087,3590.45378,157818675.2041979,0,2024-01-05 20:00:00,2024-01-05 23:59:59.999
1704499200000,44145.12,44214.42,43812.5,43931.1,3123.46193,1704513599999,137401026.7589997,154177,1435.13702,63128996.2451396,0,2024-01-06 00:00:00,2024-01-06 03:59:59.999
1704513600000,43931.1,43971.1,43397.05,43653.2,4242.79756,1704527999999,185157986.33553088,200745,2082.44667,90875447.0906065,0,2024-01-06 04:00:00,2024-01-06 07:59:59.999
1704528000000,43653.2,43771.1,43551.28,43671.96,2449.54997,1704542399999,106967541.8273323,160976,1267.37865,55342826.0425976,0,2024-01-06 08:00:00,2024-01-06 11:59:59.999
1704542400000,43671.97,43920.08,43527.27,43867.17,2610.13838,1704556799999,114246426.6292859,148168,1432.92742,62721705.1383492,0,2024-01-06 12:00:00,2024-01-06 15:59:59.999
1704556800000,43867.17,44148.58,43828.5,43906.36,2971.24432,1704571199999,130557720.92634,162512,1653.76973,72673886.866113,0,2024-01-06 16:00:00,2024-01-06 19:59:59.999
1704571200000,43906.35,43980.0,43611.19,43968.32,2437.86928,1704585599999,106882181.0141173,130064,1176.91124,51598925.9810717,0,2024-01-06 20:00:00,2024-01-06 23:59:59.999
1704585600000,43968.32,44259.29,43833.4,43940.41,3397.43777,1704599999999,149621821.8720138,154901,1722.25916,75853060.3406572,0,2024-01-07 00:00:00,2024-01-07 03:59:59.999
1704600000000,43940.41,44100.0,43843.52,44080.0,2347.11787,1704614399999,103252744.746186,122921,1195.6072,52596550.1425124,0,2024-01-07 04:00:00,2024-01-07 07:59:59.999
1704614400000,44080.0,44167.81,43880.65,44061.1,3023.73501,1704628799999,133106227.9443645,150116,1499.58137,66011131.3557861,0,2024-01-07 08:00:00,2024-01-07 11:59:59.999
1704628800000,44061.1,44480.59,43945.15,44047.57,5972.98911,1704643199999,264377730.13690272,264807,3055.66178,135276299.778947,0,2024-01-07 12:00:00,2024-01-07 15:59:59.999
1704643200000,44047.57,44262.53,43700.0,44244.77,3590.89146,1704657599999,158125762.3571188,185104,1834.90207,80818219.6292582,0,2024-01-07 16:00:00,2024-01-07 19:59:59.999
1704657600000,44244.77,44269.92,43572.09,43929.02,4691.67958,1704671999999,206150809.0675624,231410,2305.51189,101315746.2786654,0,2024-01-07 20:00:00,2024-01-07 23:59:59.999
1704672000000,43929.01,43986.0,43175.0,43518.2,7371.99098,1704686399999,321147967.4025588,278129,3489.33673,152025382.3749091,0,2024-01-08 00:00:00,2024-01-08 03:59:59.999
1704686400000,43518.2,44341.8,43430.79,43974.55,7157.43221,1704700799999,313769741.490419,289248,3743.34612,164113568.8224039,0,2024-01-08 04:00:00,2024-01-08 07:59:59.999
1704700800000,43974.55,44688.0,43641.73,44635.99,6636.26767,1704715199999,292836484.5093753,272154,3690.96064,162951620.8979767,0,2024-01-08 08:00:00,2024-01-08 11:59:59.999
1704715200000,44636.0,45333.0,44350.0,44963.04,17212.53878,1704729599999,773408314.3123498,592257,9193.64176,413144614.470663,0,2024-01-08 12:00:00,2024-01-08 15:59:59.999
1704729600000,44963.04,47248.99,44793.97,46979.35,24462.97732,1704743999999,1129425396.3039987,688409,13631.61995,629282115.9489112,0,2024-01-08 16:00:00,2024-01-08 19:59:59.999
1704744000000,46979.36,47207.16,46653.84,46951.04,9973.36893,1704758399999,468184246.6628059,244267,4979.9001,233794905.1533195,0,2024-01-08 20:00:00,2024-01-08 23:59:59.999
1704758400000,46951.04,47150.0,46230.0,46926.96,10102.12931,1704772799999,471883111.2457589,330462,4990.45773,233093927.79349992,0,2024-01-09 00:00:00,2024-01-09 03:59:59.999
1704772800000,46926.96,46940.0,46599.43,46825.51,4707.40981,1704787199999,220181766.2676286,200740,2225.94881,104110686.2435294,0,2024-01-09 04:00:00,2024-01-09 07:59:59.999
1704787200000,46825.52,46874.94,46381.1,46615.99,6018.83491,1704801599999,280345430.2547702,254090,2946.05059,137217143.3954654,0,2024-01-09 08:00:00,2024-01-09 11:59:59.999
1704801600000,46616.0,47051.21,45450.0,46868.09,15811.82358,1704815999999,737352850.7958114,646752,8236.74596,384292750.69847614,0,2024-01-09 12:00:00,2024-01-09 15:59:59.999
1704816000000,46868.08,46975.0,46500.0,46876.01,7310.48299,1704830399999,341656130.5538075,311714,3307.47029,154593883.405704,0,2024-01-09 16:00:00,2024-01-09 19:59:59.999
1704830400000,46876.0,47972.0,44748.67,46110.0,25976.98557,1704844799999,1200022783.6906197,893987,13118.78091,606842834.7995945,0,2024-01-09 20:00:00,2024-01-09 23:59:59.999
1704844800000,46110.0,46249.14,45622.0,46117.1,6964.52629,1704859199999,319977055.8345758,225920,3374.85209,155095018.0593084,0,2024-01-10 00:00:00,2024-01-10 03:59:59.999
1704859200000,46117.1,46186.0,45734.56,45757.98,4441.30134,1704873599999,204129005.322681,181245,2152.29147,98924339.7978713,0,2024-01-10 04:00:00,2024-01-10 07:59:59.999
1704873600000,45757.98,45861.1,45000.0,45515.89,8371.11286,1704887999999,381237575.73571247,327778,4054.97977,184690008.25207233,0,2024-01-10 08:00:00,2024-01-10 11:59:59.999
1704888000000,45515.88,45662.01,44300.36,45546.4,17519.34998,1704902399999,789410439.6678209,776415,8883.90608,400411980.1489732,0,2024-01-10 12:00:00,2024-01-10 15:59:59.999
1704902400000,45546.39,46666.0,45173.97,46489.18,17808.51212,1704916799999,820236352.6557994,571964,9843.48636,453476993.0990471,0,2024-01-10 16:00:00,2024-01-10 19:59:59.999
1704916800000,46489.19,47695.93,44800.0,46653.99,34806.60944,1704931199999,1608819052.4961777,1050266,18601.27862,860528361.9948919,0,2024-01-10 20:00:00,2024-01-10 23:59:59.999
1704931200000,46654.0,46750.0,46200.0,46502.16,7964.915,1704945599999,370461309.268556,306470,4072.82326,189452097.48799887,0,2024-01-11 00:00:00,2024-01-11 03:59:59.999
1704945600000,46502.17,46507.08,45618.1,46101.4,7551.87335,1704959999999,348167834.2722159,338183,3517.12176,162091321.2737533,0,2024-01-11 04:00:00,2024-01-11 07:59:59.999
1704960000000,46101.4,47150.0,46052.0,47060.0,8538.48554,1704974399999,397952645.26616126,366320,4778.04899,222666320.760587,0,2024-01-11 08:00:00,2024-01-11 11:59:59.999
1704974400000,47059.99,48969.48,46463.19,46783.78,36318.80534,1704988799999,1733428829.8193183,1030386,19142.73946,914185722.5920672,0,2024-01-11 12:00:00,2024-01-11 15:59:59.999
1704988800000,46783.77,47022.07,45606.06,46692.3,19172.2659,1705003199999,886726189.9414296,618511,9038.0696,418058600.0569258,0,2024-01-11 16:00:00,2024-01-11 19:59:59.999
1705003200000,46692.29,46975.0,46084.69,46339.16,7923.98447,1705017599999,368402796.4606207,338581,3527.36523,164013877.4886603,0,2024-01-11 20:00:00,2024-01-11 23:59:59.999
1705017600000,46339.16,46515.53,45898.0,45994.0,5377.44001,1705031999999,248268472.56451273,254664,2562.01853,118301682.817756,0,2024-01-12 00:00:00,2024-01-12 03:59:59.999
1705032000000,45994.01,46366.0,45742.49,46008.19,5766.26871,1705046399999,265453009.29745167,243968,2939.30129,135341417.8666183,0,2024-01-12 04:00:00,2024-01-12 07:59:59.999
1705046400000,46008.19,46267.0,45537.37,45954.35,7038.70566,1705060799999,323262832.2010151,329175,3597.27016,165215881.328226,0,2024-01-12 08:00:00,2024-01-12 11:59:59.999
1705060800000,45954.35,46109.0,44333.44,44462.01,19196.21655,1705075199999,868350862.1894686,663068,9267.70742,419323656.6007041,0,2024-01-12 12:00:00,2024-01-12 15:59:59.999
1705075200000,44462.0,44675.88,43212.0,43472.55,26388.04032,1705089599999,1154636271.4264798,753664,12635.58164,553008632.3502694,0,2024-01-12 16:00:00,2024-01-12 19:59:59.999
1705089600000,43472.56,43981.1,41500.0,42782.73,22561.26582,1705103999999,967512287.8971288,564653,10705.70162,459649608.014256,0,2024-01-12 20:00:00,2024-01-12 23:59:59.999
1705104000000,42782.74,42997.29,42436.12,42609.94,9945.53429,1705118399999,424718360.7651947,283887,4661.66176,199139468.31850767,0,2024-01-13 00:00:00,2024-01-13 03:59:59.999
1705118400000,42609.94,43254.03,42555.84,43102.97,6237.82222,1705132799999,268135835.3253024,237656,3267.31786,140425958.7652902,0,2024-01-13 04:00:00,2024-01-13 07:59:59.999
1705132800000,43102.97,43254.96,42509.11,42624.0,6962.30044,1705147199999,298353967.3050484,261431,3230.02377,138399965.4242616,0,2024-01-13 08:00:00,2024-01-13 11:59:59.999
1705147200000,42624.01,43257.0,42505.0,43154.48,6063.35625,1705161599999,259713538.2587814,294696,3208.06515,137424231.0618572,0,2024-01-13 12:00:00,2024-01-13 15:59:59.999
1705161600000,43154.48,43185.0,42724.39,42786.25,4181.84325,1705175999999,179476351.9493762,203711,1965.77139,84351931.4125646,0,2024-01-13 16:00:00,2024-01-13 19:59:59.999
1705176000000,42786.25,43040.01,42699.52,42847.99,2727.61819,1705190399999,116972557.9494631,152862,1415.25831,60690663.2629738,0,2024-01-13 20:00:00,2024-01-13 23:59:59.999
1705190400000,42847.99,42890.23,42643.98,42681.82,2769.17313,1705204799999,118375249.9078493,135489,1420.71107,60732756.4112405,0,2024-01-14 00:00:00,2024-01-14 03:59:59.999
1705204800000,42681.82,43060.0,42562.56,43011.44,3036.75324,1705219199999,130051165.7884614,134251,1641.28688,70295494.8407109,0,2024-01-14 04:00:00,2024-01-14 07:59:59.999
1705219200000,43011.44,43079.0,42759.34,42829.99,2885.27669,1705233599999,123816303.0523563,148177,1295.97213,55621581.0247977,0,2024-01-14 08:00:00,2024-01-14 11:59:59.999
1705233600000,42829.99,43005.25,42710.0,42904.38,3635.86614,1705247999999,155771782.4631579,178408,1917.9774,82174152.8395117,0,2024-01-14 12:00:00,2024-01-14 15:59:59.999
1705248000000,42904.39,43010.84,42632.59,42660.0,4024.3682,1705262399999,172531341.0979311,225801,1954.76744,83809928.0080141,0,2024-01-14 16:00:00,2024-01-14 19:59:59.999
1705262400000,42660.0,42745.98,41720.0,41732.35,11876.97154,1705276799999,501666939.94793695,413601,5459.59351,230627746.6143012,0,2024-01-14 20:00:00,2024-01-14 23:59:59.999
1705276800000,41732.35,42640.0,41718.05,42565.99,5828.29771,1705291199999,246286468.02867752,199931,3306.13724,139694358.7908851,0,2024-01-15 00:00:00,2024-01-15 03:59:59.999
1705291200000,42565.99,42824.68,42499.01,42714.78,4383.51739,1705305599999,186966410.9661338,176349,2167.08082,92438995.9758788,0,2024-01-15 04:00:00,2024-01-15 07:59:59.999
1705305600000,42714.78,42775.0,42540.0,42697.99,3812.52325,1705319999999,162643280.5054805,176992,1850.68598,78955410.2633846,0,2024-01-15 08:00:00,2024-01-15 11:59:59.999
1705320000000,42698.0,42958.03,42163.32,42278.99,8595.73488,1705334399999,365344802.5552413,376007,4317.08191,183485689.36821112,0,2024-01-15 12:00:00,2024-01-15 15:59:59.999
1705334400000,42278.99,43400.43,42249.0,42992.67,12331.30651,1705348799999,530571655.6221491,504846,5742.68889,246876507.0216606,0,2024-01-15 16:00:00,2024-01-15 19:59:59.999
1705348800000,42992.67,43114.45,42342.18,42511.1,5318.51329,1705363199999,227170293.4304205,223486,2541.08546,108546449.6675627,0,2024-01-15 20:00:00,2024-01-15 23:59:59.999
1705363200000,42511.1,42939.5,42466.88,42924.56,4025.27939,1705377599999,171802732.7651825,199910,2294.38386,97929173.9590149,0,2024-01-16 00:00:00,2024-01-16 03:59:59.999
1705377600000,42924.57,42946.05,42606.92,42791.13,3648.24949,1705391999999,156073869.8690779,164607,1829.74258,78271499.8644107,0,2024-01-16 04:00:00,2024-01-16 07:59:59.999
1705392000000,42791.14,43153.66,42720.06,42900.54,4849.24572,1705406399999,208167442.48782927,214377,2518.0543,108094473.7931335,0,2024-01-16 08:00:00,2024-01-16 11:59:59.999
1705406400000,42900.55,43314.73,42050.0,43252.67,17967.98589,1705420799999,766956364.0421789,549260,10147.04961,432828014.76739955,0,2024-01-16 12:00:00,2024-01-16 15:59:59.999
1705420800000,43252.45,43434.0,42834.29,43166.11,7723.95687,1705435199999,333173416.6378977,330107,3853.24703,166221866.9810217,0,2024-01-16 16:00:00,2024-01-16 19:59:59.999
1705435200000,43166.1,43578.01,43060.69,43137.95,6831.02853,1705449599999,295773324.25690395,258319,3422.07929,148180412.5702282,0,2024-01-16 20:00:00,2024-01-16 23:59:59.999
1705449600000,43137.94,43198.0,42844.98,42849.0,3711.95254,1705463999999,159745318.6468703,137129,1648.7533,70968644.235666,0,2024-01-17 00:00:00,2024-01-17 03:59:59.999
1705464000000,42849.0,42925.49,42619.6,42655.94,3612.2361,1705478399999,154624492.3750121,139152,1791.15893,76678032.1386543,0,2024-01-17 04:00:00,2024-01-17 07:59:59.999
1705478400000,42655.95,42850.55,42564.0,42680.16,4412.74724,1705492799999,188575965.7210289,195125,2141.94739,91529328.8441996,0,2024-01-17 08:00:00,2024-01-17 11:59:59.999
1705492800000,42680.16,42926.02,42365.58,42482.79,9542.90182,1705507199999,406703190.0971817,394911,4830.4042,205876399.6308622,0,2024-01-17 12:00:00,2024-01-17 15:59:59.999
1705507200000,42482.8,42745.99,42200.69,42611.11,6233.49263,1705521599999,264581614.3995005,263131,3202.20178,135933201.5967279,0,2024-01-17 16:00:00,2024-01-17 19:59:59.999
1705521600000,42611.1,42876.48,42450.0,42776.1,5752.88355,1705535999999,245657849.68329567,308724,3033.73969,129547161.6014679,0,2024-01-17 20:00:00,2024-01-17 23:59:59.999
1705536000000,42776.09,42784.4,42502.19,42592.05,2777.25237,1705550399999,118442495.7156931,122651,1184.11565,50494479.0968173,0,2024-01-18 00:00:00,2024-01-18 03:59:59.999
1705550400000,42592.04,42922.0,42589.0,42915.33,3393.11338,1705564799999,145186568.8407322,142502,1687.25854,72191015.8296727,0,2024-01-18 04:00:00,2024-01-18 07:59:59.999
1705564800000,42915.32,42930.0,42387.68,42544.59,4867.13625,1705579199999,207507411.30874887,206353,2253.46786,96059997.7848616,0,2024-01-18 08:00:00,2024-01-18 11:59:59.999
1705579200000,42544.6,42810.0,42353.8,42619.32,5286.53164,1705593599999,224957043.73365113,233952,2729.31231,116148013.9033194,0,2024-01-18 12:00:00,2024-01-18 15:59:59.999
1705593600000,42619.31,42619.32,40831.99,41022.32,17408.6553,1705607999999,725467003.7084609,490040,7881.27756,328626210.083259,0,2024-01-18 16:00:00,2024-01-18 19:59:59.999
1705608000000,41022.33,41366.99,40683.28,41327.5,10174.82747,1705622399999,417866017.9562928,270589,5349.71144,219772917.50843367,0,2024-01-18 20:00:00,2024-01-18 23:59:59.999
1705622400000,41327.51,41370.99,40752.26,41055.87,5747.52107,1705636799999,236347415.47676793,191938,2749.55285,113084035.9280922,0,2024-01-19 00:00:00,2024-01-19 03:59:59.999
1705636800000,41055.88,41576.0,41038.81,41284.25,5252.30425,1705651199999,217003595.5725134,162449,2985.62821,123354521.3654692,0,2024-01-19 04:00:00,2024-01-19 07:59:59.999
1705651200000,41284.26,41509.69,41143.33,41475.37,4432.7711,1705665599999,183338898.0266199,173855,2264.94959,93674753.4097049,0,2024-01-19 08:00:00,2024-01-19 11:59:59.999
1705665600000,41475.37,41488.2,40718.0,40894.71,9260.88788,1705679999999,380526557.3201419,306311,4386.95379,180223990.6512786,0,2024-01-19 12:00:00,2024-01-19 15:59:59.999
1705680000000,40894.71,41979.0,40280.0,41814.27,16100.60089,1705694399999,661205657.1869861,542133,8167.90569,335642834.2593048,0,2024-01-19 16:00:00,2024-01-19 19:59:59.999
1705694400000,41814.27,42196.86,41517.6,41659.03,7548.6604,1705708799999,315424342.95572275,264742,3792.51007,158498585.7653558,0,2024-01-19 20:00:00,2024-01-19 23:59:59.999
1705708800000,41659.03,41700.0,41456.3,41634.65,2986.2123,1705723199999,124171936.8207319,155607,1529.34277,63592017.7693196,0,2024-01-20 00:00:00,2024-01-20 03:59:59.999
1705723200000,41634.64,41774.0,41564.81,41650.95,2111.60902,1705737599999,87956944.7389912,109519,1003.64071,41805055.8415532,0,2024-01-20 04:00:00,2024-01-20 07:59:59.999
1705737600000,41650.95,41668.66,41459.02,41580.83,3106.35262,1705751999999,129101024.1472249,147167,1357.63714,56423104.8017865,0,2024-01-20 08:00:00,2024-01-20 11:59:59.999
1705752000000,41580.82,41700.0,41478.0,41570.11,2908.6422,1705766399999,120979725.8907496,151278,1385.89574,57640108.5094411,0,2024-01-20 12:00:00,2024-01-20 15:59:59.999
1705766400000,41570.1,41684.94,41526.36,41632.96,2143.21383,1705780799999,89153760.4160246,117199,1042.60688,43368420.0437115,0,2024-01-20 16:00:00,2024-01-20 19:59:59.999
1705780800000,41632.97,41872.56,41610.54,41696.04,2667.96496,1705795199999,111404616.1372121,126554,1238.24308,51706435.0297517,0,2024-01-20 20:00:00,2024-01-20 23:59:59.999
1705795200000,41696.05,41730.0,41629.87,41680.82,1600.89363,1705809599999,66732001.7342051,106384,742.21214,30938381.3102056,0,2024-01-21 00:00:00,2024-01-21 03:59:59.999
1705809600000,41680.83,41691.11,41564.29,41648.51,1198.63686,1705823999999,49910009.4224416,80346,539.06143,22444890.9807499,0,2024-01-21 04:00:00,2024-01-21 07:59:59.999
1705824000000,41648.5,41826.97,41648.5,41719.89,1972.92769,1705838399999,82346340.5741008,108648,983.61149,41052394.6462537,0,2024-01-21 08:00:00,2024-01-21 11:59:59.999
1705838400000,41719.9,41881.39,41605.0,41656.28,2810.15162,1705852799999,117382472.2039656,144647,1422.11874,59403028.4449246,0,2024-01-21 12:00:00,2024-01-21 15:59:59.999
1705852800000,41656.27,41729.77,41525.0,41719.4,2101.04396,1705867199999,87510002.8903902,107053,1018.608,42424973.7990211,0,2024-01-21 16:00:00,2024-01-21 19:59:59.999
1705867200000,41719.39,41811.1,41500.98,41580.33,2046.50925,1705881599999,85270744.205801,110739,870.94865,36288537.979578,0,2024-01-21 20:00:00,2024-01-21 23:59:59.999
1705881600000,41580.32,41689.65,41058.22,41197.04,5194.67726,1705895999999,214892897.469013,208154,2471.544,102252895.6822377,0,2024-01-22 00:00:00,2024-01-22 03:59:59.999
1705896000000,41197.04,41321.17,40684.0,41043.7,6720.50069,1705910399999,275778665.9274061,297580,3325.07143,136438743.7402519,0,2024-01-22 04:00:00,2024-01-22 07:59:59.999
1705910400000,41043.7,41047.51,40364.63,40815.99,8780.2842,1705924799999,357939956.06890833,404950,4359.72585,177739721.9291801,0,2024-01-22 08:00:00,2024-01-22 11:59:59.999
1705924800000,40815.92,41244.06,40350.0,40771.99,9333.27767,1705939199999,380342648.9240449,458228,4610.59684,187903778.2291955,0,2024-01-22 12:00:00,2024-01-22 15:59:59.999
1705939200000,40772.0,40874.99,39431.58,39820.31,15416.76046,1705953599999,619689675.5540757,506452,7021.61255,282477533.326588,0,2024-01-22 16:00:00,2024-01-22 19:59:59.999
1705953600000,39820.31,40343.18,39480.0,39568.02,9980.69883,1705967999999,398808309.85198474,271886,4999.58918,199838175.15959927,0,2024-01-22 20:00:00,2024-01-22 23:59:59.999
1705968000000,39568.02,40118.87,39511.1,40000.44,4446.81496,1705982399999,177273747.2815635,142541,2409.46471,96060465.0373872,0,2024-01-23 00:00:00,2024-01-23 03:59:59.999
1705982400000,40000.43,40176.74,39665.02,39780.0,3852.36638,1705996799999,153972297.6412882,140936,1935.10822,77354685.6908073,0,2024-01-23 04:00:00,2024-01-23 07:59:59.999
1705996800000,39780.01,39860.0,38657.0,38845.56,16327.77748,1706011199999,638821872.5768621,503786,7920.60725,310026288.484172,0,2024-01-23 08:00:00,2024-01-23 11:59:59.999
1706011200000,38845.56,39460.0,38555.0,39204.0,14222.94133,1706025599999,553991860.3095376,624000,7969.11278,310623630.6119728,0,2024-01-23 12:00:00,2024-01-23 15:59:59.999
1706025600000,39204.0,39654.34,38925.2,39148.07,11699.79651,1706039999999,459658034.3740704,395847,6551.47392,257426577.27392367,0,2024-01-23 16:00:00,2024-01-23 19:59:59.999
1706040000000,39148.07,39907.23,39032.02,39897.6,7406.93685,1706054399999,292134178.46350515,236815,4128.20489,162925596.5981488,0,2024-01-23 20:00:00,2024-01-23 23:59:59.999
1706054400000,39897.59,40250.0,39570.43,39614.0,7508.24416,1706068799999,299548225.5020912,236715,3857.30505,153918916.2693837,0,2024-01-24 00:00:00,2024-01-24 03:59:59.999
1706068800000,39614.0,40191.97,39557.01,39981.09,6508.9298,1706083199999,259286873.0742168,231367,3933.24716,156685864.2379676,0,2024-01-24 04:00:00,2024-01-24 07:59:59.999
1706083200000,39981.09,40555.0,39859.51,40209.34,6433.12337,1706097599999,258269647.6681428,303054,3309.47742,132894675.9680794,0,2024-01-24 08:00:00,2024-01-24 11:59:59.999
1706097600000,40209.34,40298.86,39766.0,40050.71,8120.72045,1706111999999,325011050.7788418,426643,4105.89099,164325551.5144362,0,2024-01-24 12:00:00,2024-01-24 15:59:59.999
1706112000000,40050.72,40207.0,39615.76,39803.05,5715.16915,1706126399999,228224547.6012811,241366,2871.39584,114691024.229453,0,2024-01-24 16:00:00,2024-01-24 19:59:59.999
1706126400000,39803.04,40175.11,39484.19,40084.88,5007.64168,1706140799999,199364579.2061755,236470,2595.74079,103370977.2551027,0,2024-01-24 20:00:00,2024-01-24 23:59:59.999
1706140800000,40084.89,40178.84,39914.0,40012.01,3484.6591,1706155199999,139543954.0191535,134917,1681.3828,67336733.1422114,0,2024-01-25 00:00:00,2024-01-25 03:59:59.999
1706155200000,40012.01,40135.37,39792.01,40130.0,3648.17041,1706169599999,145761159.1542664,161793,1683.59931,67281630.0244775,0,2024-01-25 04:00:00,2024-01-25 07:59:59.999
1706169600000,40130.0,40300.24,39957.44,40178.07,4623.83661,1706183999999,185492161.1187096,183793,2328.99682,93458952.2474292,0,2024-01-25 08:00:00,2024-01-25 11:59:59.999
1706184000000,40178.07,40283.82,39623.4,39804.24,8152.9813,1706198399999,325391171.0415153,346191,4056.02501,161876351.8698453,0,2024-01-25 12:00:00,2024-01-25 15:59:59.999
1706198400000,39804.23,40044.91,39550.0,39989.25,7402.16761,1706212799999,294671479.3622308,300017,3960.21564,157668130.251692,0,2024-01-25 16:00:00,2024-01-25 19:59:59.999
1706212800000,39989.25,39995.99,39637.99,39961.09,3710.3035,1706227199999,147953371.4567381,164522,1975.02961,78747442.837741,0,2024-01-25 20:00:00,2024-01-25 23:59:59.999
1706227200000,39961.09,40245.0,39822.52,40067.52,3180.57719,1706241599999,127384406.4638418,128660,1795.35112,71920399.1477793,0,2024-01-26 00:00:00,2024-01-26 03:59:59.999
1706241600000,40067.52,40220.0,39896.84,39969.99,3394.99518,1706255999999,135935185.393804,126414,1524.89429,61068053.9700854,0,2024-01-26 04:00:00,2024-01-26 07:59:59.999
1706256000000,39970.0,41348.13,39962.14,41289.52,11523.32786,1706270399999,468414120.0111745,418080,6293.51093,255848789.1616606,0,2024-01-26 08:00:00,2024-01-26 11:59:59.999
1706270400000,41289.52,41588.0,40914.5,41422.99,12152.14087,1706284799999,501784505.5196577,399772,6495.82351,268257941.77444872,0,2024-01-26 12:00:00,2024-01-26 15:59:59.999
1706284800000,41422.98,42193.8,41405.31,42064.49,11360.11294,1706299199999,475937874.27129537,374309,5841.17536,244703822.2249295,0,2024-01-26 16:00:00,2024-01-26 19:59:59.999
1706299200000,42064.48,42246.82,41800.02,41823.51,5773.81322,1706313599999,242244567.6300336,177626,2724.0003,114306193.4382178,0,2024-01-26 20:00:00,2024-01-26 23:59:59.999
1706313600000,41823.51,41933.17,41708.0,41815.01,2776.36693,1706327999999,116112589.9000544,118792,1176.65924,49215147.3820391,0,2024-01-27 00:00:00,2024-01-27 03:59:59.999
1706328000000,41815.01,41890.0,41602.01,41710.14,2385.06661,1706342399999,99570783.3768398,109787,1078.44249,45021521.8678788,0,2024-01-27 04:00:00,2024-01-27 07:59:59.999
1706342400000,41710.15,41800.0,41394.34,41761.23,3747.33899,1706356799999,156021834.5836611,154916,1970.1587,82036115.1423371,0,2024-01-27 08:00:00,2024-01-27 11:59:59.999
1706356800000,41761.22,41894.87,41714.0,41814.0,2106.62255,1706371199999,88016346.2723644,125901,952.7144,39804492.1320905,0,2024-01-27 12:00:00,2024-01-27 15:59:59.999
1706371200000,41813.99,41986.06,41745.26,41910.47,2256.20513,1706385599999,94410637.8507968,121307,1092.94205,45738726.5477254,0,2024-01-27 16:00:00,2024-01-27 19:59:59.999
1706385600000,41910.48,42200.0,41910.47,42120.63,2952.81646,1706399999999,124286510.367228,120445,1214.7329,51122656.1759534,0,2024-01-27 20:00:00,2024-01-27 23:59:59.999
